match_id,battle_time,player_id,brawler_id,win,battle_mode,map_name,player_trophies,brawler_trophies,teammates,opponents
ca4a6b61a5a271712e2f8bfec830a5f215a1f879ee2b27c6ef1a67556935e026,20240705T030537.000Z,#R8YRUGRRQ,BERRY,1,hotZone,Local Businesses,21930,67,"MEG,SANDY","ANGELO,DYNAMIKE,SHELLY"
ca4a6b61a5a271712e2f8bfec830a5f215a1f879ee2b27c6ef1a67556935e026,20240705T030537.000Z,#PLYYP2RRQ,MEG,1,hotZone,Local Businesses,21580,54,"BERRY,SANDY","ANGELO,DYNAMIKE,SHELLY"
ca4a6b61a5a271712e2f8bfec830a5f215a1f879ee2b27c6ef1a67556935e026,20240705T030537.000Z,#LUQLQ90G2,SANDY,1,hotZone,Local Businesses,22278,9,"BERRY,MEG","ANGELO,DYNAMIKE,SHELLY"
ca4a6b61a5a271712e2f8bfec830a5f215a1f879ee2b27c6ef1a67556935e026,20240705T030537.000Z,#LUQQVL8R9,ANGELO,0,hotZone,Local Businesses,5722,8,"DYNAMIKE,SHELLY","BERRY,MEG,SANDY"
ca4a6b61a5a271712e2f8bfec830a5f215a1f879ee2b27c6ef1a67556935e026,20240705T030537.000Z,#LUQQRJGY9,SHELLY,0,hotZone,Local Businesses,1437,16,"ANGELO,DYNAMIKE","BERRY,MEG,SANDY"
ca4a6b61a5a271712e2f8bfec830a5f215a1f879ee2b27c6ef1a67556935e026,20240705T030537.000Z,#LUGCJGY9C,DYNAMIKE,0,hotZone,Local Businesses,22075,508,"ANGELO,SHELLY","BERRY,MEG,SANDY"
65acbb9e54d8a24fa223cac293fbe400d529302aebfc24dd158127f726d05c69,20240705T030401.000Z,#YJ9829G9Q,BERRY,1,brawlBall,Goalkeeper's Dream,19044,195,"MAX,MEG","CARL,CHESTER,SQUEAK"
65acbb9e54d8a24fa223cac293fbe400d529302aebfc24dd158127f726d05c69,20240705T030401.000Z,#2P2RCJ8R2,MAX,1,brawlBall,Goalkeeper's Dream,20079,21,"BERRY,MEG","CARL,CHESTER,SQUEAK"
65acbb9e54d8a24fa223cac293fbe400d529302aebfc24dd158127f726d05c69,20240705T030401.000Z,#PLYYP2RRQ,MEG,1,brawlBall,Goalkeeper's Dream,21580,54,"BERRY,MAX","CARL,CHESTER,SQUEAK"
65acbb9e54d8a24fa223cac293fbe400d529302aebfc24dd158127f726d05c69,20240705T030401.000Z,#YR0GVRVYQ,CHESTER,0,brawlBall,Goalkeeper's Dream,26270,208,"CARL,SQUEAK","BERRY,MAX,MEG"
65acbb9e54d8a24fa223cac293fbe400d529302aebfc24dd158127f726d05c69,20240705T030401.000Z,#YR22G2RYQ,SQUEAK,0,brawlBall,Goalkeeper's Dream,20400,314,"CARL,CHESTER","BERRY,MAX,MEG"
65acbb9e54d8a24fa223cac293fbe400d529302aebfc24dd158127f726d05c69,20240705T030401.000Z,#YGUUQYPG2,CARL,0,brawlBall,Goalkeeper's Dream,41629,649,"CHESTER,SQUEAK","BERRY,MAX,MEG"
f4158444871ce22202b4b76927c3c280ef2b4517eb908364b57bb83f007bdd83,20240705T030147.000Z,#8GGLVV9LY,BERRY,1,brawlBall,Goalkeeper's Dream,17433,114,"ASH,MEG","LOLA,LOU,SANDY"
f4158444871ce22202b4b76927c3c280ef2b4517eb908364b57bb83f007bdd83,20240705T030147.000Z,#PLYYP2RRQ,MEG,1,brawlBall,Goalkeeper's Dream,21580,54,"ASH,BERRY","LOLA,LOU,SANDY"
f4158444871ce22202b4b76927c3c280ef2b4517eb908364b57bb83f007bdd83,20240705T030147.000Z,#8PJUJLJGY,ASH,1,brawlBall,Goalkeeper's Dream,22674,100,"BERRY,MEG","LOLA,LOU,SANDY"
f4158444871ce22202b4b76927c3c280ef2b4517eb908364b57bb83f007bdd83,20240705T030147.000Z,#80YG9C899,LOU,0,brawlBall,Goalkeeper's Dream,21822,489,"LOLA,SANDY","ASH,BERRY,MEG"
f4158444871ce22202b4b76927c3c280ef2b4517eb908364b57bb83f007bdd83,20240705T030147.000Z,#80P9YV9GR,LOLA,0,brawlBall,Goalkeeper's Dream,26816,157,"LOU,SANDY","ASH,BERRY,MEG"
f4158444871ce22202b4b76927c3c280ef2b4517eb908364b57bb83f007bdd83,20240705T030147.000Z,#80PPUJ82Q,SANDY,0,brawlBall,Goalkeeper's Dream,20169,491,"LOLA,LOU","ASH,BERRY,MEG"
92caa6953f41bcb6cd5cb9724c7cad71e55846c95b41cda527b7a29dd006fc15,20240705T024352.000Z,#VCQ90J0,AMBER,1,brawlBall,Goalkeeper's Dream,20361,279,"DRACO,MELODIE","MAISIE,MEG,MELODIE"
